"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh1 Loc1_P [EG05_018]","GWh1 Loc8_P [EG05_018]","GWh1 Loc10_P [EG05_018]","GWh1 Loc4_P [EG05_018]"
        1663,      -44.299999,         38.8089,         35.9714,         42.2559,         40.4984
        1664,      -44.283333,         38.8089,         35.9714,         42.2559,         40.4991
        1665,      -44.266666,         38.8089,         35.9714,         42.2559,         40.4999
        1666,      -44.250000,         38.8089,         35.9714,         42.2559,         40.5006
        1667,      -44.233334,         38.8089,         35.9714,         42.2559,         40.5013
        1668,      -44.216667,         38.8089,         35.9714,         42.2559,         40.5021
        1669,      -44.200001,         38.8089,         35.9714,         42.2559,         40.5028
        1670,      -44.183334,         38.8089,         35.9714,         42.2559,         40.5036
        1671,      -44.166664,         38.8089,         35.9714,         42.2559,         40.5043
        1672,      -44.150002,         38.8089,         35.9714,         42.2559,         40.5051
        1673,      -44.133331,         38.8089,         35.9714,         42.2559,         40.5058
        1674,      -44.116669,         38.8089,         35.9714,         42.2559,         40.5066
        1675,      -44.099998,         38.8089,         35.9714,         42.2559,         40.5073
        1676,      -44.083336,         38.8089,         35.9714,         42.2559,         40.5081
        1677,      -44.066666,         38.8089,         35.9714,         42.2559,         40.5089
        1678,      -44.049999,         38.8089,         35.9714,         42.2559,         40.5096
        1679,      -44.033333,         38.8089,         35.9714,         42.2559,         40.5104
        1680,      -44.016666,         38.8089,         35.9714,         42.2559,         40.5112
        1681,      -44.000000,         38.8089,         35.9714,         42.2559,         40.5120
        1682,      -43.983334,         38.8089,         35.9714,         42.2559,         40.5127
        1683,      -43.966667,         38.8089,         35.9714,         42.2559,         40.5135
        1684,      -43.950001,         38.8089,         35.9714,         42.2559,         40.5143
        1685,      -43.933334,         38.8089,         35.9714,         42.2559,         40.5151
        1686,      -43.916664,         38.8089,         35.9714,         42.2559,         40.5159
        1687,      -43.900002,         38.8089,         35.9714,         42.2559,         40.5167
        1688,      -43.883331,         38.8089,         35.9714,         42.2559,         40.5175
        1689,      -43.866669,         38.8089,         35.9714,         42.2559,         40.5182
        1690,      -43.849998,         38.8089,         35.9714,         42.2559,         40.5190
        1691,      -43.833336,         38.8089,         35.9714,         42.2559,         40.5198
        1692,      -43.816666,         38.8089,         35.9714,         42.2559,         40.5206
        1693,      -43.799999,         38.8089,         35.9714,         42.2559,         40.5215
        1694,      -43.783333,         38.8089,         35.9714,         42.2559,         40.5223
        1695,      -43.766666,         38.8089,         35.9714,         42.2559,         40.5231
        1696,      -43.750000,         38.8089,         35.9714,         42.2559,         40.5239
        1697,      -43.733334,         38.8089,         35.9714,         42.2559,         40.5247
        1698,      -43.716667,         38.8089,         35.9714,         42.2559,         40.5255
        1699,      -43.700001,         38.8089,         35.9714,         42.2559,         40.5264
        1700,      -43.683334,         38.8089,         35.9714,         42.2559,         40.5272
        1701,      -43.666664,         38.8089,         35.9714,         42.2559,         40.5280
        1702,      -43.650002,         38.8089,         35.9714,         42.2559,         40.5288
        1703,      -43.633331,         38.8089,         35.9714,         42.2559,         40.5297
        1704,      -43.616669,         38.8089,         35.9714,         42.2559,         40.5305
        1705,      -43.599998,         38.8089,         35.9714,         42.2559,         40.5313
        1706,      -43.583336,         38.8089,         35.9714,         42.2559,         40.5322
        1707,      -43.566666,         38.8089,         35.9714,         42.2559,         40.5330
        1708,      -43.549999,         38.8089,         35.9714,         42.2559,         40.5339
        1709,      -43.533333,         38.8089,         35.9714,         42.2559,         40.5347
        1710,      -43.516666,         38.8089,         35.9714,         42.2559,         40.5356
        1711,      -43.500000,         38.8089,         35.9714,         42.2559,         40.5364
        1712,      -43.483334,         38.8089,         35.9714,         42.2559,         40.5373
        1713,      -43.466667,         38.8089,         35.9714,         42.2559,         40.5382
        1714,      -43.450001,         38.8089,         35.9714,         42.2559,         40.5390
        1715,      -43.433334,         38.8089,         35.9714,         42.2559,         40.5399
        1716,      -43.416664,         38.8089,         35.9714,         42.2559,         40.5408
        1717,      -43.400002,         38.8089,         35.9714,         42.2559,         40.5416
        1718,      -43.383331,         38.8089,         35.9714,         42.2559,         40.5425
        1719,      -43.366669,         38.8089,         35.9714,         42.2559,         40.5434
        1720,      -43.349998,         38.8089,         35.9714,         42.2559,         40.5443
        1721,      -43.333336,         38.8089,         35.9714,         42.2559,         40.5452
        1722,      -43.316666,         38.8089,         35.9714,         42.2559,         40.5461
        1723,      -43.299999,         38.8089,         35.9714,         42.2559,         40.5469
        1724,      -43.283333,         38.8089,         35.9714,         42.2559,         40.5478
        1725,      -43.266666,         38.8089,         35.9714,         42.2559,         40.5487
        1726,      -43.250000,         38.8089,         35.9714,         42.2559,         40.5496
