"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","H Loc1_P [EG05_018]","H Loc8_P [EG05_018]","H Loc10_P [EG05_018]","H Loc4_P [EG05_018]"
        4234,       -1.449997,         39.0108,         36.1733,         42.4578,         43.5271
        4235,       -1.433334,         39.0108,         36.1733,         42.4578,         43.5274
        4236,       -1.416664,         39.0108,         36.1733,         42.4578,         43.5277
        4237,       -1.400002,         39.0108,         36.1733,         42.4578,         43.5280
        4238,       -1.383331,         39.0108,         36.1733,         42.4578,         43.5283
        4239,       -1.366669,         39.0108,         36.1733,         42.4578,         43.5287
        4240,       -1.349998,         39.0108,         36.1733,         42.4578,         43.5290
        4241,       -1.333336,         39.0108,         36.1733,         42.4578,         43.5293
        4242,       -1.316666,         39.0108,         36.1733,         42.4578,         43.5296
        4243,       -1.300003,         39.0108,         36.1733,         42.4578,         43.5299
        4244,       -1.283333,         39.0108,         36.1733,         42.4578,         43.5302
        4245,       -1.266670,         39.0108,         36.1733,         42.4578,         43.5305
        4246,       -1.250000,         39.0108,         36.1733,         42.4578,         43.5308
        4247,       -1.233330,         39.0108,         36.1733,         42.4578,         43.5311
        4248,       -1.216667,         39.0108,         36.1733,         42.4578,         43.5314
        4249,       -1.199997,         39.0108,         36.1733,         42.4578,         43.5317
        4250,       -1.183334,         39.0108,         36.1733,         42.4578,         43.5320
        4251,       -1.166664,         39.0108,         36.1733,         42.4578,         43.5323
        4252,       -1.150002,         39.0108,         36.1733,         42.4578,         43.5327
        4253,       -1.133331,         39.0108,         36.1733,         42.4578,         43.5330
        4254,       -1.116669,         39.0108,         36.1733,         42.4578,         43.5333
        4255,       -1.099998,         39.0108,         36.1733,         42.4578,         43.5336
        4256,       -1.083336,         39.0108,         36.1733,         42.4578,         43.5339
        4257,       -1.066666,         39.0108,         36.1733,         42.4578,         43.5342
        4258,       -1.050003,         39.0108,         36.1733,         42.4578,         43.5345
        4259,       -1.033333,         39.0108,         36.1733,         42.4578,         43.5348
        4260,       -1.016670,         39.0108,         36.1733,         42.4578,         43.5351
        4261,       -1.000000,         39.0108,         36.1733,         42.4578,         43.5354
        4262,       -0.983330,         39.0108,         36.1733,         42.4578,         43.5358
        4263,       -0.966667,         39.0108,         36.1733,         42.4578,         43.5361
        4264,       -0.949997,         39.0108,         36.1733,         42.4578,         43.5364
        4265,       -0.933334,         39.0108,         36.1733,         42.4578,         43.5367
        4266,       -0.916664,         39.0108,         36.1733,         42.4578,         43.5370
        4267,       -0.900002,         39.0108,         36.1733,         42.4578,         43.5373
        4268,       -0.883331,         39.0108,         36.1733,         42.4578,         43.5376
        4269,       -0.866669,         39.0108,         36.1733,         42.4578,         43.5379
        4270,       -0.849998,         39.0108,         36.1733,         42.4578,         43.5382
        4271,       -0.833336,         39.0108,         36.1733,         42.4578,         43.5385
        4272,       -0.816666,         39.0108,         36.1733,         42.4578,         43.5388
        4273,       -0.800003,         39.0108,         36.1733,         42.4578,         43.5391
        4274,       -0.783333,         39.0108,         36.1733,         42.4578,         43.5394
        4275,       -0.766670,         39.0108,         36.1733,         42.4578,         43.5397
        4276,       -0.750000,         39.0108,         36.1733,         42.4578,         43.5401
        4277,       -0.733330,         39.0108,         36.1733,         42.4578,         43.5404
        4278,       -0.716667,         39.0108,         36.1733,         42.4578,         43.5407
        4279,       -0.699997,         39.0108,         36.1733,         42.4578,         43.5410
        4280,       -0.683334,         39.0108,         36.1733,         42.4578,         43.5413
        4281,       -0.666664,         39.0108,         36.1733,         42.4578,         43.5416
        4282,       -0.650002,         39.0108,         36.1733,         42.4578,         43.5419
        4283,       -0.633331,         39.0108,         36.1733,         42.4578,         43.5422
        4284,       -0.616669,         39.0108,         36.1733,         42.4578,         43.5425
        4285,       -0.599998,         39.0108,         36.1733,         42.4578,         43.5428
        4286,       -0.583336,         39.0108,         36.1733,         42.4578,         43.5431
        4287,       -0.566666,         39.0108,         36.1733,         42.4578,         43.5434
        4288,       -0.550003,         39.0108,         36.1733,         42.4578,         43.5437
        4289,       -0.533333,         39.0108,         36.1733,         42.4578,         43.5440
        4290,       -0.516670,         39.0108,         36.1733,         42.4578,         43.5443
        4291,       -0.500000,         39.0108,         36.1733,         42.4578,         43.5446
        4292,       -0.483330,         39.0108,         36.1733,         42.4578,         43.5450
        4293,       -0.466667,         39.0108,         36.1733,         42.4578,         43.5453
        4294,       -0.449997,         39.0108,         36.1733,         42.4578,         43.5456
        4295,       -0.433334,         39.0108,         36.1733,         42.4578,         43.5459
        4296,       -0.416664,         39.0108,         36.1733,         42.4578,         43.5462
        4297,       -0.400002,         39.0108,         36.1733,         42.4578,         43.5465
