"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd1 Loc1_P [EG05_018]","GWd1 Loc8_P [EG05_018]","GWd1 Loc10_P [EG05_018]","GWd1 Loc4_P [EG05_018]"
        4276,       -0.750000,          0.0000,          0.0000,  0.000    ,          0.1979
        4277,       -0.733330,          0.0000,          0.0000,  0.000    ,          0.1979
        4278,       -0.716667,          0.0000,          0.0000,  0.000    ,          0.1979
        4279,       -0.699997,          0.0000,          0.0000,  0.000    ,          0.1979
        4280,       -0.683334,          0.0000,          0.0000,  0.000    ,          0.1979
        4281,       -0.666664,          0.0000,          0.0000,  0.000    ,          0.1979
        4282,       -0.650002,          0.0000,          0.0000,  0.000    ,          0.1979
        4283,       -0.633331,          0.0000,          0.0000,  0.000    ,          0.1979
        4284,       -0.616669,          0.0000,          0.0000,  0.000    ,          0.1979
        4285,       -0.599998,          0.0000,          0.0000,  0.000    ,          0.1979
        4286,       -0.583336,          0.0000,          0.0000,  0.000    ,          0.1979
        4287,       -0.566666,          0.0000,          0.0000,  0.000    ,          0.1979
        4288,       -0.550003,          0.0000,          0.0000,  0.000    ,          0.1979
        4289,       -0.533333,          0.0000,          0.0000,  0.000    ,          0.1979
        4290,       -0.516670,          0.0000,          0.0000,  0.000    ,          0.1979
        4291,       -0.500000,          0.0000,          0.0000,  0.000    ,          0.1979
        4292,       -0.483330,          0.0000,          0.0000,  0.000    ,          0.1979
        4293,       -0.466667,          0.0000,          0.0000,  0.000    ,          0.1979
        4294,       -0.449997,          0.0000,          0.0000,  0.000    ,          0.1979
        4295,       -0.433334,          0.0000,          0.0000,  0.000    ,          0.1979
        4296,       -0.416664,          0.0000,          0.0000,  0.000    ,          0.1979
        4297,       -0.400002,          0.0000,          0.0000,  0.000    ,          0.1979
        4298,       -0.383331,          0.0000,          0.0000,  0.000    ,          0.1979
        4299,       -0.366669,          0.0000,          0.0000,  0.000    ,          0.1979
        4300,       -0.349998,          0.0000,          0.0000,  0.000    ,          0.1979
        4301,       -0.333336,          0.0000,          0.0000,  0.000    ,          0.1979
        4302,       -0.316666,          0.0000,          0.0000,  0.000    ,          0.1979
        4303,       -0.300003,          0.0000,          0.0000,  0.000    ,          0.1979
        4304,       -0.283333,          0.0000,          0.0000,  0.000    ,          0.1979
        4305,       -0.266670,          0.0000,          0.0000,  0.000    ,          0.1979
        4306,       -0.250000,          0.0000,          0.0000,  0.000    ,          0.1979
        4307,       -0.233330,          0.0000,          0.0000,  0.000    ,          0.1979
        4308,       -0.216667,          0.0000,          0.0000,  0.000    ,          0.1979
        4309,       -0.199997,          0.0000,          0.0000,  0.000    ,          0.1979
        4310,       -0.183334,          0.0000,          0.0000,  0.000    ,          0.1979
        4311,       -0.166664,          0.0000,          0.0000,  0.000    ,          0.1979
        4312,       -0.150002,          0.0000,          0.0000,  0.000    ,          0.1979
        4313,       -0.133331,          0.0000,          0.0000,  0.000    ,          0.1979
        4314,       -0.116669,          0.0000,          0.0000,  0.000    ,          0.1979
        4315,       -0.099998,          0.0000,          0.0000,  0.000    ,          0.1979
        4316,       -0.083336,          0.0000,          0.0000,  0.000    ,          0.1979
        4317,       -0.066666,          0.0000,          0.0000,  0.000    ,          0.1979
        4318,       -0.050003,          0.0000,          0.0000,  0.000    ,          0.1979
        4319,       -0.033333,          0.0000,          0.0000,  0.000    ,          0.1979
        4320,       -0.016670,          0.0000,          0.0000,  0.000    ,          0.1979
        4321,        0.000000,          0.0000,          0.0000,  0.000    ,          0.1979
        4322,        0.016670,          0.0000,          0.0000,  0.000    ,          0.1979
        4323,        0.033333,          0.0000,          0.0000,  0.000    ,          0.1979
        4324,        0.050003,          0.0000,          0.0000,  0.000    ,          0.1979
        4325,        0.066666,          0.0000,          0.0000,  0.000    ,          0.1979
        4326,        0.083336,          0.0000,          0.0000,  0.000    ,          0.1979
        4327,        0.099998,          0.0000,          0.0000,  0.000    ,          0.1979
        4328,        0.116669,          0.0000,          0.0000,  0.000    ,          0.1979
        4329,        0.133331,          0.0000,          0.0000,  0.000    ,          0.1979
        4330,        0.150002,          0.0000,          0.0000,  0.000    ,          0.1979
        4331,        0.166664,          0.0000,          0.0000,  0.000    ,          0.1979
        4332,        0.183334,          0.0000,          0.0000,  0.000    ,          0.1979
        4333,        0.199997,          0.0000,          0.0000,  0.000    ,          0.1979
        4334,        0.216667,          0.0000,          0.0000,  0.000    ,          0.1979
        4335,        0.233330,          0.0000,          0.0000,  0.000    ,          0.1979
        4336,        0.250000,          0.0000,          0.0000,  0.000    ,          0.1979
        4337,        0.266670,          0.0000,          0.0000,  0.000    ,          0.1979
        4338,        0.283333,          0.0000,          0.0000,  0.000    ,          0.1979
        4339,        0.300003,          0.0000,          0.0000,  0.000    ,          0.1979
        4340,        0.316666,          0.0000,          0.0000,  0.000    ,          0.1979
        4341,        0.333336,          0.0000,          0.0000,  0.000    ,          0.1979
        4342,        0.349998,          0.0000,          0.0000,  0.000    ,          0.1979
        4343,        0.366669,          0.0000,          0.0000,  0.000    ,          0.1979
        4344,        0.383331,          0.0000,          0.0000,  0.000    ,          0.1979
        4345,        0.400002,          0.0000,          0.0000,  0.000    ,          0.1979
        4346,        0.416664,          0.0000,          0.0000,  0.000    ,          0.1979
        4347,        0.433334,          0.0000,          0.0000,  0.000    ,          0.1979
        4348,        0.449997,          0.0000,          0.0000,  0.000    ,          0.1979
        4349,        0.466667,          0.0000,          0.0000,  0.000    ,          0.1979
        4350,        0.483330,          0.0000,          0.0000,  0.000    ,          0.1979
        4351,        0.500000,          0.0000,          0.0000,  0.000    ,          0.1979
        4352,        0.516670,          0.0000,          0.0000,  0.000    ,          0.1979
        4353,        0.533333,          0.0000,          0.0000,  0.000    ,          0.1979
        4354,        0.550003,          0.0000,          0.0000,  0.000    ,          0.1979
        4355,        0.566666,          0.0000,          0.0000,  0.000    ,          0.1979
        4356,        0.583336,          0.0000,          0.0000,  0.000    ,          0.1979
        4357,        0.599998,          0.0000,          0.0000,  0.000    ,          0.1979
        4358,        0.616669,          0.0000,          0.0000,  0.000    ,          0.1979
        4359,        0.633331,          0.0000,          0.0000,  0.000    ,          0.1979
        4360,        0.650002,          0.0000,          0.0000,  0.000    ,          0.1979
        4361,        0.666664,          0.0000,          0.0000,  0.000    ,          0.1979
        4362,        0.683334,          0.0000,          0.0000,  0.000    ,          0.1979
        4363,        0.699997,          0.0060,          0.0000,  0.000    ,          0.1979
        4364,        0.716667,          0.0060,          0.0000,  0.000    ,          0.1979
        4365,        0.733330,          0.0060,          0.0000,  0.000    ,          0.1979
        4366,        0.750000,          0.0060,          0.0000,  0.000    ,          0.1979
        4367,        0.766670,          0.0060,          0.0000,  0.000    ,          0.1979
        4368,        0.783333,          0.0060,          0.0000,  0.000    ,          0.1979
        4369,        0.800003,          0.0060,          0.0000, 0.5894E-02,          0.1979
        4370,        0.816666,          0.0060,          0.0000, 0.5993E-02,          0.1979
        4371,        0.833336,          0.0060,          0.0000, 0.5997E-02,          0.1979
        4372,        0.849998,          0.0060,          0.0000, 0.5997E-02,          0.1979
        4373,        0.866669,          0.0060,          0.0000, 0.5997E-02,          0.1979
        4374,        0.883331,          0.0060,          0.0000, 0.5997E-02,          0.1979
