"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWh2 Loc1_P [EG05_018]","GWh2 Loc8_P [EG05_018]","GWh2 Loc10_P [EG05_018]","GWh2 Loc4_P [EG05_018]"
         944,      -56.283333,         38.0089,         35.2053,         41.4559,         39.8106
         945,      -56.266666,         38.0089,         35.2053,         41.4559,         39.8113
         946,      -56.250000,         38.0089,         35.2053,         41.4559,         39.8119
         947,      -56.233334,         38.0089,         35.2053,         41.4559,         39.8126
         948,      -56.216667,         38.0089,         35.2053,         41.4559,         39.8133
         949,      -56.200001,         38.0089,         35.2053,         41.4559,         39.8139
         950,      -56.183334,         38.0089,         35.2053,         41.4559,         39.8146
         951,      -56.166668,         38.0089,         35.2053,         41.4559,         39.8153
         952,      -56.150002,         38.0089,         35.2053,         41.4559,         39.8159
         953,      -56.133331,         38.0089,         35.2053,         41.4559,         39.8166
         954,      -56.116669,         38.0089,         35.2053,         41.4559,         39.8173
         955,      -56.099998,         38.0089,         35.2053,         41.4559,         39.8180
         956,      -56.083332,         38.0089,         35.2053,         41.4559,         39.8186
         957,      -56.066666,         38.0089,         35.2053,         41.4559,         39.8193
         958,      -56.049999,         38.0089,         35.2053,         41.4559,         39.8200
         959,      -56.033333,         38.0089,         35.2053,         41.4559,         39.8206
         960,      -56.016666,         38.0089,         35.2053,         41.4559,         39.8213
         961,      -56.000000,         38.0089,         35.2053,         41.4559,         39.8220
         962,      -55.983334,         38.0089,         35.2053,         41.4559,         39.8226
         963,      -55.966667,         38.0089,         35.2053,         41.4559,         39.8233
         964,      -55.950001,         38.0089,         35.2053,         41.4559,         39.8240
         965,      -55.933334,         38.0089,         35.2053,         41.4559,         39.8246
         966,      -55.916664,         38.0089,         35.2053,         41.4559,         39.8253
         967,      -55.900002,         38.0089,         35.2053,         41.4559,         39.8260
         968,      -55.883331,         38.0089,         35.2053,         41.4559,         39.8267
         969,      -55.866669,         38.0089,         35.2053,         41.4559,         39.8273
         970,      -55.849998,         38.0089,         35.2053,         41.4559,         39.8280
         971,      -55.833336,         38.0089,         35.2053,         41.4559,         39.8287
         972,      -55.816666,         38.0089,         35.2053,         41.4559,         39.8293
         973,      -55.799999,         38.0089,         35.2053,         41.4559,         39.8300
         974,      -55.783333,         38.0089,         35.2053,         41.4559,         39.8307
         975,      -55.766666,         38.0089,         35.2053,         41.4559,         39.8313
         976,      -55.750000,         38.0089,         35.2053,         41.4559,         39.8320
         977,      -55.733334,         38.0089,         35.2053,         41.4559,         39.8327
         978,      -55.716667,         38.0089,         35.2053,         41.4559,         39.8334
         979,      -55.700001,         38.0089,         35.2053,         41.4559,         39.8340
         980,      -55.683334,         38.0089,         35.2053,         41.4559,         39.8347
         981,      -55.666664,         38.0089,         35.2053,         41.4559,         39.8354
         982,      -55.650002,         38.0089,         35.2053,         41.4559,         39.8360
         983,      -55.633331,         38.0089,         35.2053,         41.4559,         39.8367
         984,      -55.616669,         38.0089,         35.2053,         41.4559,         39.8374
         985,      -55.599998,         38.0089,         35.2053,         41.4559,         39.8380
         986,      -55.583336,         38.0089,         35.2053,         41.4559,         39.8387
         987,      -55.566666,         38.0089,         35.2053,         41.4559,         39.8394
         988,      -55.549999,         38.0089,         35.2053,         41.4559,         39.8400
         989,      -55.533333,         38.0089,         35.2053,         41.4559,         39.8407
         990,      -55.516666,         38.0089,         35.2053,         41.4559,         39.8414
         991,      -55.500000,         38.0089,         35.2053,         41.4559,         39.8421
         992,      -55.483334,         38.0089,         35.2053,         41.4559,         39.8427
         993,      -55.466667,         38.0089,         35.2053,         41.4559,         39.8434
         994,      -55.450001,         38.0089,         35.2053,         41.4559,         39.8441
         995,      -55.433334,         38.0089,         35.2053,         41.4559,         39.8447
         996,      -55.416664,         38.0089,         35.2053,         41.4559,         39.8454
