"EG05_018 [e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf]","Time (h)","GWd2 Loc1_P [EG05_018]","GWd2 Loc8_P [EG05_018]","GWd2 Loc10_P [EG05_018]","GWd2 Loc4_P [EG05_018]"
        2810,      -25.183334,          0.0000,          0.0339,          0.0000,          0.8000
        2811,      -25.166668,          0.0000,          0.0339,          0.0000,          0.8000
        2812,      -25.150002,          0.0000,          0.0339,          0.0000,          0.8000
        2813,      -25.133335,          0.0000,          0.0339,          0.0000,          0.8000
        2814,      -25.116665,          0.0000,          0.0339,          0.0000,          0.8000
        2815,      -25.099998,          0.0000,          0.0339,          0.0000,          0.8000
        2816,      -25.083332,          0.0000,          0.0339,          0.0000,          0.8000
        2817,      -25.066666,          0.0000,          0.0339,          0.0000,          0.8000
        2818,      -25.049999,          0.0000,          0.0339,          0.0000,          0.8000
        2819,      -25.033333,          0.0000,          0.0339,          0.0000,          0.8000
        2820,      -25.016666,          0.0000,          0.0339,          0.0000,          0.8000
        2821,      -25.000000,          0.0000,          0.0339,          0.0000,          0.8000
        2822,      -24.983334,          0.0000,          0.0339,          0.0000,          0.8000
        2823,      -24.966667,          0.0000,          0.0339,          0.0000,          0.8000
        2824,      -24.950001,          0.0000,          0.0339,          0.0000,          0.8000
        2825,      -24.933334,          0.0000,          0.0339,          0.0000,          0.8000
        2826,      -24.916668,          0.0000,          0.0339,          0.0000,          0.8000
        2827,      -24.900002,          0.0000,          0.0339,          0.0000,          0.8000
        2828,      -24.883335,          0.0000,          0.0339,          0.0000,          0.8000
        2829,      -24.866665,          0.0000,          0.0339,          0.0000,          0.8000
        2830,      -24.849998,          0.0000,          0.0339,          0.0000,          0.8000
        2831,      -24.833332,          0.0000,          0.0339,          0.0000,          0.8000
        2832,      -24.816666,          0.0000,          0.0339,          0.0000,          0.8000
        2833,      -24.799999,          0.0000,          0.0339,          0.0000,          0.8000
        2834,      -24.783333,          0.0000,          0.0339,          0.0000,          0.8000
        2835,      -24.766666,          0.0000,          0.0339,          0.0000,          0.8000
        2836,      -24.750000,          0.0000,          0.0339,          0.0000,          0.8000
        2837,      -24.733334,          0.0000,          0.0339,          0.0000,          0.8000
        2838,      -24.716667,          0.0000,          0.0339,          0.0000,          0.8000
        2839,      -24.700001,          0.0000,          0.0339,          0.0000,          0.8000
        2840,      -24.683334,          0.0000,          0.0339,          0.0000,          0.8000
        2841,      -24.666668,          0.0000,          0.0339,          0.0000,          0.8000
        2842,      -24.650002,          0.0000,          0.0339,          0.0000,          0.8000
        2843,      -24.633335,          0.0000,          0.0339,          0.0000,          0.8000
        2844,      -24.616665,          0.0000,          0.0339,          0.0000,          0.8000
        2845,      -24.599998,          0.0000,          0.0339,          0.0000,          0.8000
        2846,      -24.583332,          0.0000,          0.0339,          0.0000,          0.8000
        2847,      -24.566666,          0.0000,          0.0339,          0.0000,          0.8000
        2848,      -24.549999,          0.0000,          0.0339,          0.0000,          0.8000
        2849,      -24.533333,          0.0000,          0.0339,          0.0000,          0.8000
        2850,      -24.516666,          0.0000,          0.0339,          0.0000,          0.8000
        2851,      -24.500000,          0.0000,          0.0339,          0.0000,          0.8000
        2852,      -24.483334,          0.0000,          0.0339,          0.0000,          0.8000
        2853,      -24.466667,          0.0000,          0.0339,          0.0000,          0.8000
        2854,      -24.450001,          0.0000,          0.0339,          0.0000,          0.8000
        2855,      -24.433334,          0.0000,          0.0339,          0.0000,          0.8000
        2856,      -24.416668,          0.0000,          0.0339,          0.0000,          0.8000
        2857,      -24.400002,          0.0000,          0.0339,          0.0000,          0.8000
        2858,      -24.383335,          0.0000,          0.0339,          0.0000,          0.8000
        2859,      -24.366665,          0.0000,          0.0339,          0.0000,          0.8000
        2860,      -24.349998,          0.0000,          0.0339,          0.0000,          0.8000
        2861,      -24.333332,          0.0000,          0.0339,          0.0000,          0.8000
        2862,      -24.316666,          0.0000,          0.0339,          0.0000,          0.8000
        2863,      -24.299999,          0.0000,          0.0339,          0.0000,          0.8000
        2864,      -24.283333,          0.0000,          0.0339,          0.0000,          0.8000
        2865,      -24.266666,          0.0000,          0.0339,          0.0000,          0.8000
        2866,      -24.250000,          0.0000,          0.0339,          0.0000,          0.8000
        2867,      -24.233334,          0.0000,          0.0339,          0.0000,          0.8000
        2868,      -24.216667,          0.0000,          0.0339,          0.0000,          0.8000
        2869,      -24.200001,          0.0000,          0.0339,          0.0000,          0.8000
        2870,      -24.183334,          0.0000,          0.0339,          0.0000,          0.8000
        2871,      -24.166668,          0.0000,          0.0339,          0.0000,          0.8000
        2872,      -24.150002,          0.0000,          0.0339,          0.0000,          0.8000
        2873,      -24.133335,          0.0000,          0.0339,          0.0000,          0.8000
