"EG05_018","Location","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","GW flow layer 1","GW flow layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2","Water Level","GW Level Layer 1","GW Level Layer 2","GW depth layer 1","GW depth layer 2"
"e:\temp\TUFLOW_Example_Model_Dataset\TUFLOW\runs\EG05_018.tcf","Time","Loc1_L","Loc1_L","Loc3_L","Loc3_L","Loc2_L","Loc2_L","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc1_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc8_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc10_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P","Loc4_P"
,      -66.183334,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.166664,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.150002,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.133331,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.116669,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.099998,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.083336,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.066666,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.050003,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.033333,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.016670,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -66.000000,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.983330,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.966667,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.949997,  0.000    ,  0.000    ,  0.000    , 0.2255E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.933334,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.916664,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.900002,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.883331,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.866669,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.849998,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.833336,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.816666,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.800003,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.783333,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.766670,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.750000,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
,      -65.733330,  0.000    ,  0.000    ,  0.000    , 0.2254E-07,  0.000    ,  0.000    ,         39.0108,         38.8089,         38.0089,          0.0000,          0.0000,         36.1733,         35.9714,         35.2053,          0.0000,          0.0339,         42.4578,         42.2559,         41.4559,  0.000    ,          0.0000,         40.6134,         40.4115,         39.6115,          0.0000,          0.0000
